0,0,255,255,0,0,255,0,44,31,0,113,255,0,255,255,255,255,255,0,0,255,255,0,255,255,0,255,189,0,0,130
157,0,188,185,0,77,0,255,255,0,217,255,0,255,255,255,255,255,255,255,0,0,235,147,0,144,0,0,255,255,0,0
136,191,216,0,0,144,255,225,255,0,255,0,255,255,255,87,255,255,255,255,251,247,0,255,255,0,255,0,0,255,0,228
0,208,0,255,0,255,0,255,0,255,0,255,255,255,255,255,255,255,255,255,255,255,255,0,0,255,65,0,110,0,255,0
0,0,255,0,255,0,255,0,255,0,255,255,255,255,255,255,255,255,255,255,255,255,0,255,0,32,255,0,252,76,0,255
8,255,0,255,0,255,0,255,83,255,0,255,255,255,255,255,255,255,255,192,255,0,0,0,255,0,86,255,0,0,255,0
0,0,70,0,255,0,255,0,255,255,255,255,255,255,255,255,255,255,19,0,143,255,207,0,0,255,176,0,255,0,0,109
0,0,0,255,0,255,255,255,255,255,255,255,0,255,255,255,255,255,0,120,0,112,255,133,101,192,255,255,169,255,0,0
0,0,255,0,255,226,255,0,255,255,255,255,255,0,255,255,200,52,255,43,0,255,216,0,0,28,148,0,242,70,255,181
0,255,0,255,0,255,0,255,140,255,171,255,255,255,255,255,255,0,109,255,255,255,0,100,78,0,0,0,255,255,0,255
255,0,255,0,255,255,255,0,255,255,255,0,255,255,255,0,184,233,58,0,48,255,169,52,13,68,91,0,0,255,255,0
0,255,0,255,255,255,255,255,175,255,221,232,255,255,194,255,0,255,12,0,255,0,255,0,0,255,0,255,0,255,255,19
255,0,255,255,255,255,255,255,255,16,0,255,0,255,255,0,255,255,255,159,0,255,0,255,255,0,255,0,255,209,255,12
129,255,0,255,255,207,255,255,255,255,255,255,255,255,255,255,0,255,255,255,255,255,0,0,0,255,0,255,96,255,137,255
217,0,255,255,255,255,255,255,255,0,255,255,255,255,255,255,255,0,255,255,255,255,0,0,78,79,255,0,255,0,255,0
255,0,218,255,255,255,255,255,255,255,255,255,0,255,0,255,0,255,0,255,178,255,255,255,0,255,0,255,107,255,0,227
255,255,255,0,255,69,255,255,255,255,255,255,255,0,255,0,255,0,255,0,255,0,255,255,255,0,255,255,255,255,195,183
26,255,144,255,111,255,147,255,67,255,255,255,255,255,0,255,0,255,0,255,0,255,0,255,255,0,0,255,255,255,161,255
175,255,255,255,255,255,255,255,255,255,255,156,255,226,255,0,255,0,255,0,255,0,255,0,255,239,0,171,255,255,255,255
0,255,255,255,255,255,243,255,111,255,0,255,255,255,0,255,255,255,0,255,0,255,0,145,147,255,255,255,255,0,255,255
255,161,255,255,255,255,255,0,255,0,255,0,255,0,255,2,255,70,0,231,255,255,255,155,78,210,0,255,255,255,255,0
24,255,255,255,255,0,136,255,0,255,0,255,63,255,255,255,255,59,255,255,255,255,255,255,255,255,0,255,255,255,255,0
255,0,255,255,255,255,0,255,255,0,255,255,255,0,255,255,255,255,0,255,255,255,255,255,69,0,255,255,255,255,0,255
255,255,0,255,136,79,255,255,255,255,255,255,223,255,255,255,255,255,255,99,255,255,255,255,0,255,255,255,255,0,255,0
0,214,255,0,255,0,255,0,255,59,255,255,255,255,255,255,255,255,0,255,255,255,255,46,255,155,255,255,0,255,0,255
255,0,0,255,0,255,255,255,255,123,255,255,255,118,255,255,255,255,255,0,255,255,255,255,255,214,255,0,255,0,255,255
255,255,0,255,0,255,255,0,255,255,255,255,255,255,255,255,0,255,0,255,0,255,255,255,255,255,0,255,0,255,0,0
0,52,12,255,0,255,255,255,54,255,255,204,0,255,255,115,255,222,255,0,255,0,149,214,255,0,255,246,255,0,255,158
205,0,255,255,231,57,255,255,255,255,255,0,255,0,255,255,0,255,0,255,0,255,255,255,0,255,123,255,112,0,255,0
0,0,255,255,255,255,0,255,132,255,0,255,86,255,160,255,255,0,255,0,255,0,0,0,255,0,255,255,0,255,71,0
192,0,0,37,255,104,255,140,255,255,255,0,0,0,255,255,255,255,0,255,255,255,0,255,255,62,255,0,255,114,0,92
30,255,0,0,0,0,255,255,121,255,0,255,255,0,0,255,255,0,255,0,255,0,255,255,161,255,0,255,0,0,0,0
