-64,450,107,-80,-478,614,211,-254,278,61,393,241,689,54,221,244,65,282,316,-240,126,-81,69,-239,19
252,19,-269,-290,215,288,-419,472,-10,418,737,876,294,731,470,517,-75,392,127,232,-248,355,126,-112,14
275,-181,-287,210,264,-248,268,251,694,479,1003,392,969,336,1098,446,741,3,473,-32,376,-493,821,-180,-133
-249,-400,-70,136,139,479,-10,985,228,835,538,1060,384,961,543,1151,144,501,-436,488,313,286,-396,436,-63
-209,-72,475,103,122,-15,916,660,869,380,1126,615,1015,480,754,-103,600,-40,369,-195,467,275,588,-412,59
108,104,-146,399,205,1044,464,679,398,1188,266,1184,295,1103,-351,309,-161,386,-163,416,-30,425,-260,502,-167
-250,46,317,448,729,582,942,886,252,349,1333,267,1066,-131,776,-389,299,309,-13,152,230,209,557,-241,224
49,98,631,466,435,917,547,1023,45,1045,350,1069,-182,360,-381,659,181,161,-151,269,-181,98,350,709,-133
-98,666,779,357,1274,-122,934,815,445,-46,1032,27,827,127,584,-405,727,-164,246,-313,176,220,-88,98,137
304,399,172,1217,199,1366,-167,555,11,663,-10,363,507,1166,308,324,-564,174,-283,500,39,2,260,603,11
69,439,920,549,1408,161,1014,-329,893,249,893,175,383,-12,1318,-100,532,-91,120,-126,402,11,547,567,226
38,523,410,1254,370,1296,393,366,625,511,477,521,321,35,242,894,405,477,34,83,-46,-73,750,332,134
173,359,907,526,1116,364,888,494,687,182,301,297,105,155,-10,212,344,767,747,-195,108,486,796,488,234
136,517,742,806,519,1368,437,1140,510,620,582,-21,332,368,204,-439,171,245,620,255,-123,303,766,621,315
639,491,1017,531,898,374,875,514,171,888,796,191,674,405,118,641,-264,-191,238,596,184,326,1162,795,232
608,810,530,1055,253,438,-83,176,126,714,310,133,1317,388,0,126,373,188,49,615,192,740,274,671,610
191,821,764,648,465,-10,122,123,268,-172,511,454,615,503,-17,613,1025,1211,30,-66,661,98,953,777,169
283,458,859,660,-203,180,1673,511,731,1156,-17,1011,1215,771,67,1137,1299,916,666,-22,91,1073,770,629,201
196,490,480,750,23,1085,544,1391,1134,403,942,1024,1003,1016,365,825,660,1114,786,289,1035,618,901,32,162
-27,299,271,323,600,1063,1272,551,1025,641,452,1005,1079,1131,245,38,1494,668,1285,250,511,1061,18,232,-142
-112,115,229,-150,475,1119,892,648,1106,602,348,1125,524,937,397,-25,-99,1361,952,-26,840,529,700,-277,207
-172,-153,434,-323,639,1063,1144,1430,975,-93,872,599,-273,1276,284,661,705,-225,208,-85,132,859,-136,148,-468
356,-336,135,281,-56,359,485,270,480,859,481,939,868,817,386,299,201,543,-222,610,455,248,299,-377,263
21,320,-210,225,496,298,23,642,259,-64,418,369,890,785,46,617,137,383,137,25,491,-147,-88,55,149
246,-80,185,17,665,662,608,-124,362,367,121,214,849,214,320,418,195,173,-63,345,-39,295,-33,-102,83
