5,6,7,7,8,8,10,10,11,11,13,13,14,14,15,16,17,17,18,18,19,20,21,21,22,22,24,24,25,25,26,27,28,28,29,29,31,31,32,32,34,34,35,35,36,37,38,38,39,39,41,41,42,42,43,44,45,45,46,46,48,48,49,49,50,51,52,52,53,53,55,55,56,56,57,58,59,59,60,60,61,62,63,63,64,64,66,63,58,54,49,45,41,36,32,27,23,19,14,9
6,7,9,9,11,11,13,13,14,15,16,17,18,19,20,20,22,22,24,24,26,26,27,28,29,30,31,32,33,33,35,35,37,37,39,39,40,41,42,43,44,45,46,46,48,48,50,50,52,52,54,54,55,56,57,58,59,60,61,61,63,63,65,65,67,67,68,69,70,71,72,73,74,74,74,68,64,58,54,48,43,38,33,28,23,18,13,7,6,6,5,6,6,5,6,5,5,6,5,5
7,9,11,11,13,14,16,16,18,20,21,22,23,25,26,27,29,30,32,32,34,35,37,38,39,41,42,43,44,46,48,48,50,51,53,53,55,57,58,59,60,62,63,64,66,67,69,69,71,72,74,74,76,78,79,80,81,83,84,85,87,88,82,76,70,64,58,53,46,41,34,29,22,17,11,6,7,6,7,6,6,7,6,6,6,6,5,6,6,5,6,6,5,5,6,5,5,5,5,5
9,12,14,15,18,20,22,23,26,28,30,31,34,36,38,39,42,44,46,47,50,52,54,55,58,60,62,63,66,68,70,71,74,76,78,79,82,84,85,87,90,92,93,95,98,100,101,103,106,101,94,86,80,73,65,58,52,44,37,29,23,15,8,8,8,8,8,8,7,8,7,7,7,7,6,7,7,6,7,6,6,7,6,6,6,6,6,6,5,6,6,5,5,6,6,5,5,5,6,5
13,17,20,23,27,30,33,36,41,44,47,50,54,57,60,63,68,71,74,77,81,84,87,90,95,98,101,104,108,111,114,117,121,125,128,131,130,121,112,104,95,85,76,68,59,49,40,32,22,13,10,10,10,10,9,10,9,8,9,8,9,8,8,8,8,7,8,7,7,8,7,7,7,7,7,7,6,7,7,6,6,6,6,6,6,6,5,6,6,6,5,5,5,6,5,5,5,5,5,4
20,27,34,41,48,55,62,69,76,82,89,97,104,111,118,125,132,138,145,152,159,166,173,179,167,155,143,131,119,107,95,83,71,59,46,33,21,14,13,13,12,12,12,12,11,11,11,11,10,10,10,10,9,10,9,9,8,9,9,8,9,8,8,8,7,8,8,7,7,7,7,7,7,7,6,6,7,7,6,6,6,6,6,6,6,6,6,6,5,5,5,6,6,6,5,5,5,5,5,5
42,65,88,111,133,156,179,202,225,247,270,262,244,226,208,190,171,153,134,115,96,77,58,39,20,20,19,18,18,17,17,16,15,15,14,14,14,13,12,13,12,12,11,12,11,11,10,11,10,10,10,9,9,9,9,9,9,9,8,8,8,7,8,8,8,8,7,7,7,7,7,6,7,7,7,7,7,6,6,6,6,6,6,6,5,5,5,6,6,6,6,6,5,5,5,5,5,5,5,5
1439,531,460,408,360,315,271,226,182,139,96,52,40,37,34,32,30,29,26,25,24,23,22,21,20,20,18,17,17,16,16,15,15,15,14,14,13,13,13,13,12,12,12,12,11,11,11,11,10,9,9,9,9,9,9,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5
866,498,249,165,123,97,82,70,60,54,49,44,40,38,35,32,30,29,27,26,24,23,22,21,20,20,19,18,17,17,16,16,15,15,14,14,13,13,12,12,12,11,11,11,11,10,10,10,11,10,10,10,10,9,9,9,9,9,9,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5
396,446,326,205,147,113,93,78,67,59,53,48,43,39,37,34,32,30,28,27,25,24,23,21,21,20,19,19,18,17,16,16,15,15,14,14,14,14,13,12,13,12,12,11,11,11,10,10,11,10,10,9,10,10,9,9,8,8,9,9,8,8,8,7,7,8,8,8,7,7,7,7,6,6,7,7,7,7,6,6,6,6,6,6,5,5,5,6,6,6,6,6,5,5,5,5,5,5,5,5
