32489,32488,32487,32488,32182,32488,32488,32487,32488,32377,32488,32488,32375,32488,32487,32391,32488,32489,32488,32487,32241,32488,32488,32487,32488
32488,32488,32487,32183,32488,32487,32489,32487,32377,32488,32488,32374,32409,32375,32487,32487,32390,32488,32489,32487,32487,32241,32488,32487,32488
32489,32490,32183,32488,32550,32489,32487,33077,32543,32487,32169,32408,32533,32409,32142,32489,32253,32547,32488,32491,32803,32488,32240,32488,32487
32490,32184,32488,32550,32490,32487,33078,32544,32488,32169,32409,32534,32558,32533,32408,32143,32489,32253,32547,32488,32492,32802,32487,32240,32489
32184,32488,32550,32488,32487,33079,32544,32488,32168,32408,32533,32559,32198,32559,32532,32407,32144,32490,32253,32546,32487,32487,32802,32488,32240
32487,32489,32489,32487,32362,32543,32488,32588,32410,32877,32586,32197,32574,32199,32968,33035,32407,32456,32490,32253,32511,32486,32486,32488,32486
32488,32488,32487,32362,32542,32487,32588,32409,32878,32586,32196,32575,32835,32575,32198,32969,33035,32408,32456,32490,32252,32510,32487,32486,32488
32489,32487,32362,32542,32488,32586,32796,32878,32586,32197,32575,32836,32583,32835,32575,32198,32969,33035,32797,32456,32489,32252,32509,32487,32488
32488,32562,34297,32488,33530,32796,32877,32509,32197,32575,32152,32583,32472,32583,32702,32575,32198,32613,33035,32797,32291,32489,33065,29229,32488
40218,32226,32488,33531,32797,32827,32510,32197,32748,32103,31882,32676,32326,32703,32425,31977,32746,32197,32612,33044,32796,32826,39833,34187,32236
42424,32487,33530,32797,33002,32510,32197,32747,31127,32306,32562,32410,32485,32013,32637,31833,33304,32747,32197,32613,33047,32796,32291,32489,32488
43176,33124,32797,33212,32676,32197,32747,33047,32107,31315,32541,32770,32835,32348,32765,32556,32107,31999,0,32197,18887,33212,37488,33124,32489
31394,32797,33212,32675,32196,32746,31825,32107,31722,32450,32744,32512,32202,32488,32530,32488,32488,32488,32488,32488,32488,32488,32488,32488,34218
32488,32488,27797,32488,46277,32488,65235,32313,32488,32488,32488,32872,32488,32448,32488,32488,32488,31265,32488,32488,32488,32488,32488,32488,21799
32488,32488,32488,32488,32654,32488,32488,32488,31474,32488,32488,32488,32462,32488,32488,32488,33525,32488,32488,32488,32699,32488,32488,32488,22552
32488,30789,25143,31953,32488,32479,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32538,32488,32488,32488,32750,24832
32488,35494,31675,32488,32488,32488,32488,32488,32488,32488,32078,32488,32488,32488,32501,32488,32488,32488,32488,32488,32488,32488,30732,32488,32488
32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488
32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488
32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488
32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488
32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488
32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488
32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488
32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488,32488
