0,0,255,255,255,255,0,255,255,0,0,0,255,255,255,255,0,0,0,0,255,0,0,255,255
255,0,255,255,255,0,255,0,0,0,0,255,255,255,255,255,255,255,0,255,0,255,0,255,0
0,0,255,255,0,255,0,0,255,0,255,0,0,255,255,255,0,255,255,0,0,0,255,255,255
0,255,255,0,255,0,0,255,0,255,0,0,0,0,255,255,255,0,255,255,0,255,0,255,255
255,255,0,0,0,0,255,0,255,0,0,0,255,0,0,255,255,255,0,255,255,0,255,0,255
255,0,0,255,0,255,0,255,0,0,255,255,255,255,0,255,255,255,255,0,0,255,0,255,0
0,0,0,0,0,255,255,255,0,255,255,255,255,255,255,0,255,255,255,0,255,0,255,0,255
0,0,0,0,0,255,0,0,255,0,0,255,255,255,255,255,0,255,0,255,0,0,0,255,0
255,0,0,0,255,255,0,255,0,255,0,255,255,255,255,255,255,0,255,0,0,0,0,255,0
0,255,255,0,255,255,0,255,0,0,0,255,0,255,255,0,0,0,0,255,0,255,0,0,255
0,255,0,0,255,0,255,0,255,0,255,255,255,255,0,0,0,255,0,0,255,0,255,0,255
255,255,0,0,255,0,0,255,0,255,0,255,255,255,0,255,0,255,0,0,0,255,0,255,255
255,0,255,255,0,0,0,0,255,255,255,0,0,0,0,0,0,0,255,0,0,0,255,0,255
0,0,0,255,255,0,0,0,255,0,0,255,0,255,0,0,0,255,255,0,0,255,255,0,0
0,0,255,0,0,0,255,0,255,0,0,0,255,0,0,0,0,255,0,0,255,255,255,0,255
0,0,255,255,0,255,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255
0,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0,0
0,0,0,255,0,0,0,0,0,0,0,255,0,255,255,255,255,255,0,0,0,255,0,255,0
255,255,255,0,0,0,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,0,255
255,0,0,255,0,0,0,0,0,0,0,0,255,0,0,255,0,0,0,0,0,0,0,0,255
0,0,0,0,0,0,0,0,0,0,0,0,255,0,255,0,0,0,0,0,0,0,0,0,255
0,0,0,0,0,0,136,0,0,255,255,255,0,0,0,83,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
