2887,2008,2176,2908,1715,2364,2971,2510,1464,3138,1924,648,2280,2385,1255,2678,774,2448,1778,2531,2489,669,2573,1966,1590,2385,3410,1715,3389,230,3556,774
1694,2008,2992,2050,1569,3264,1129,1401,1987,2552,502,3996,1590,2092,2657,1297,2971,2782,2134,2071,1234,3075,1652,2217,3431,1820,481,3724,1464,3996,209,3305
3243,1736,2636,2364,1464,2113,1506,2406,2259,2155,3828,1862,1841,2866,1611,2845,2657,1987,2385,2510,2196,2448,3264,1234,941,3410,1987,606,3724,2113,3745,1192
857,3389,1694,1255,2385,1192,2155,2301,2720,2531,1673,1318,3222,795,3787,1841,2029,1966,2155,2406,2845,1548,2824,3536,1611,1297,2782,2636,816,3389,1443,3808
2761,272,3117,2217,1213,1883,2824,2155,2196,1506,2385,3201,857,3682,1234,2238,1673,2573,2782,2301,1841,2782,1590,2322,2468,3180,1255,2322,2092,1276,3201,1652
1297,4121,2866,272,4310,1129,3033,2301,2155,3473,2427,857,2908,1945,2531,1673,3410,1339,2217,1652,3054,962,3619,1401,2217,2699,2699,627,2803,1924,1004,3201
3117,1757,313,3159,1652,3389,2008,4101,2238,1841,1088,3117,1652,2280,1360,2636,1401,2803,1736,3640,1401,3996,104,4435,1569,2824,1966,2092,857,2364,1548,1904
2615,2029,2950,2824,4289,3326,4624,4268,4540,3703,4519,2217,2510,2029,2803,1820,2427,1611,3264,836,3264,2050,5481,1485,5879,3368,4645,4289,2971,1883,2155,2531
2657,2364,3745,4414,3640,4561,3808,4101,4519,4080,3912,4645,3347,2343,1318,2406,2259,2866,1276,3577,1924,5461,1841,6297,2322,6486,2950,4247,4142,2992,2217,1590
2050,2489,5356,3598,6025,2845,4937,4121,3954,4017,4770,3682,4477,4226,3975,3494,3577,2950,4582,3494,6109,3054,6360,2176,5335,3201,5712,2908,4958,4937,2866,2803
2720,4582,3556,4896,1987,6256,3808,3536,4498,4603,3640,4456,2929,4101,4226,3787,4414,4017,4163,4896,4121,5628,2092,6235,3536,5230,3117,6235,2720,4540,4435,2092
2971,3368,4875,3326,6444,3096,4770,3787,5293,3598,5021,3912,5544,3912,4979,5084,4247,4875,4958,3703,5021,3326,5461,3473,5733,3494,6151,2468,5879,3264,4205,3410
2657,5000,3201,5502,3305,6486,3264,6025,1485,3954,3808,4812,4080,5502,5000,4205,4958,4017,5356,5837,2845,4163,1883,3996,4226,4937,3619,5084,3556,4979,4247,3243
4561,3787,5523,4854,5063,3494,5209,585,3870,1883,3054,4540,4121,4582,5816,7113,5419,4205,5398,1715,3075,1862,2929,1652,2008,3577,5670,3368,6297,3305,5251,2385
3180,4393,4770,4059,3787,2113,1276,4373,899,3849,1067,3891,3682,6256,7930,6297,6779,5084,1883,3515,1673,4017,1234,3075,2594,2301,2740,6109,2950,5942,4059,4456
4289,5272,4414,3264,2636,2594,2950,1088,4163,1088,3201,2217,4101,4665,5712,5419,5147,4624,3305,1736,3243,1485,3640,2176,2929,2510,3222,2071,5795,4121,5502,3075
4331,4833,4435,2448,2678,2280,2950,3347,1611,3724,1527,3828,5000,4561,4456,6235,5084,5607,3033,3703,2050,3577,2468,3264,1820,3640,1401,3096,1757,6381,4205,6549
4917,4414,1652,1652,1924,2908,1527,2406,3368,1234,3536,2489,5398,4749,4226,4979,4435,5084,4728,1485,3682,2992,2071,2845,2992,2343,3033,2385,2176,4749,4728,4059
2992,5858,1443,3180,2134,2720,2594,3326,1380,2720,1757,2657,1987,3222,2761,1611,4121,6109,2510,3828,1590,3891,2029,2364,2196,2385,2782,2699,2866,3180,4414,3912
4205,2824,2992,2113,3619,2176,2803,2761,3598,1966,3661,1694,2761,2761,3452,1820,5335,1046,4121,1401,3598,1904,2908,2050,2510,2866,1924,2259,1987,5000,4435,3222
2531,3703,1380,3326,2217,2699,2887,2050,3243,1778,2992,3075,3431,1401,1862,6109,2531,2845,2176,2950,2573,3222,2196,2531,3326,816,4749,1255,3431,5502,3975,3054
2657,2803,4289,1401,3138,2448,2092,2510,2468,2740,2217,2782,2259,3264,4435,5753,3389,2406,2845,2050,2699,2280,2678,3661,1548,3912,1360,3473,2740,5063,4833,2657
2196,3640,2594,3264,2238,2364,2866,2176,3033,2448,2992,1841,2761,3033,6402,3787,5774,4017,2259,3431,2427,2406,3075,1569,3347,836,3619,2008,4896,5377,3264,2008
2699,2029,4707,1987,3012,2531,2343,3012,2196,2950,1694,3096,2406,5168,3598,6360,2992,4707,3849,2510,1778,2427,1632,4059,1401,3243,3033,3264,5837,3954,3494,1401
2594,3954,1422,5314,1569,2678,2406,2155,2887,2510,2636,3096,4707,4038,6088,3054,5586,5523,5189,3305,3075,1464,3640,1318,3368,2678,3619,5230,4477,3054,1318,3326
2594,1234,4101,3201,3619,2552,1799,2427,2510,2720,2824,4289,4101,5293,5063,4833,5084,4937,3326,4896,3640,3661,1171,3808,3033,4414,5251,3933,3682,1297,3619,1652
1778,3264,2280,2699,5858,2531,3640,3473,3033,4917,4163,5189,4519,4289,4435,5544,4414,4373,4645,3640,4352,6005,5858,3494,4833,4896,4561,4414,1192,4247,941,3473
1464,1883,2071,3222,2259,6318,4435,4645,5398,3012,4812,3745,5168,2657,5607,4163,4665,4310,5502,4624,4017,4875,3745,5795,4393,4624,3222,1422,3326,0,3598,941
3117,1652,1987,1945,2845,1485,4937,4121,4017,4854,3368,5293,3473,6465,3389,6590,3682,4791,3201,3619,5670,3766,6046,2971,5293,2448,2720,4184,2092,2301,2594,2489
1192,2678,2385,2385,3033,1799,2029,5879,4226,5398,4393,3556,4791,3117,4854,3640,4979,3494,4896,5502,3661,5209,3494,5440,2720,2740,3787,1339,1652,2615,2280,1757
2803,836,2092,2280,2176,4247,899,1715,3598,2824,4498,4540,3556,3787,3808,3787,3326,3996,3640,3054,3661,3243,2887,2573,1485,3138,1129,1924,774,2092,1485,2489
3012,2908,774,2176,1883,899,3096,1820,2280,2259,2050,3138,3096,3033,2217,1987,3201,2573,1945,2803,1987,1506,2406,523,2824,857,2008,2238,2971,2196,3117,1715
