1787,1640,1555,2179,1567,2155,1653,1959,2191,1665,1726,1971,1995,1885,1689,1346,2412,1775,2363,1640,1750,2204,1824,1824,1799,1885,1444,1738,1677,1934,1738,1383
1481,1628,2461,1457,1885,2155,2142,1959,1665,1371,2130,2020,2008,2191,1677,2644,1334,2265,1518,2436,1775,1285,1922,2399,1763,1285,2485,1616,1187,2791,1910,1579
1750,2620,832,1689,2461,1934,2044,930,1959,2191,1897,2044,1616,1518,2044,1224,2277,1346,1910,1297,2412,2106,1946,1812,2289,2399,1702,2277,1934,771,2081,1946
2204,1346,1775,2804,1763,2142,1848,1861,2204,1591,2020,1359,2191,1934,1812,2485,1383,2510,1346,2375,1506,1885,1567,2032,1897,1653,1946,1432,2779,1297,1126,2020
1836,1897,2253,1653,2204,2804,2387,3048,2828,2840,2387,2791,1885,1848,2020,1628,2253,1591,2559,1420,2865,2191,2865,2963,2326,2559,2571,1934,1457,2657,1542,2008
2118,2118,1861,1934,3171,2657,3134,3134,3195,3036,3122,3134,2706,2999,2216,2644,2191,3318,2608,3257,2608,3220,2840,3379,2595,3281,3061,2632,2669,1506,2057,1359
1677,1420,1824,2987,2755,3122,3171,3538,3073,3269,3110,2901,2950,3171,3085,2877,3489,2718,3281,2755,3563,2657,3526,2865,3636,3012,2877,2399,3171,2791,1383,1763
1971,1432,3085,3097,2963,3171,3759,2510,3440,3318,2791,3440,2975,2963,3293,3110,2559,3783,2767,3122,2828,3930,2485,3440,2461,3318,2975,3501,2938,2779,2228,1395
1408,2755,2608,3024,3293,3085,3183,3477,3244,3232,3342,2963,3244,2889,3269,3012,3465,3048,3342,3097,3330,2840,3514,3012,3575,2681,3746,2791,2926,3428,2804,1395
1848,2608,3869,3012,3379,2999,3661,3036,3208,3355,3257,3306,3244,3514,2877,3183,3036,3306,2938,3110,3220,3710,3220,2865,3208,3073,2657,3330,3330,2791,2657,2069
1910,3612,2804,3416,2840,3391,3391,3048,3318,2987,3477,2975,3563,2889,3428,3208,3342,3477,2877,3477,3220,3257,3036,3134,2987,3281,3134,2877,3281,2608,2546,1799
2632,2840,3759,2804,3453,3367,3232,3404,2767,3453,2706,3575,3146,3306,3257,3220,3428,3073,3526,3244,3110,3024,3404,3293,3061,3404,3183,3085,2853,2889,1995,2534
2546,3477,2473,3575,3440,2914,3367,3048,3612,2865,3318,3404,3269,3073,3342,3379,2889,3587,2767,3612,3036,3318,3208,3085,3477,2853,3477,3159,3281,2412,2179,2363
3110,3097,3685,3453,2950,3489,3036,3428,2816,3722,2938,3171,3281,3159,3612,2853,3673,2877,3648,2718,3893,3012,3404,3281,3318,3538,2914,3783,3012,3208,2179,2179
2693,3906,2718,3342,3195,3085,3404,3061,3587,2522,3587,3146,3465,3012,3306,3453,2791,3918,2314,3722,3012,3416,3269,3453,3453,3220,3489,2877,3575,2436,2412,2106
3465,3146,3636,3183,3575,3355,3048,3318,3097,3685,3146,3232,3293,3134,3612,2632,3795,2791,3820,2975,3269,3232,3404,3342,3183,3416,2963,3122,2938,3097,1236,2485
3012,3514,3085,3085,2816,3306,3232,3232,3232,3024,3599,3171,2999,3391,3159,3685,2828,3085,1910,3171,3244,3208,3269,3122,3097,3281,3244,3465,3318,1824,2363,2387
2595,3477,3416,3257,3257,3526,2755,3563,3244,3391,3110,3318,3134,3085,3820,2155,4138,2975,2081,1677,3367,2999,3428,3073,3379,3391,3501,3097,3048,3330,1542,2546
3146,3220,3208,3477,3122,2999,3624,2791,3587,3036,3477,3146,3379,2681,1273,3808,3061,4187,2779,2204,1665,3465,3134,3330,3208,3538,2975,3110,3428,2130,2620,1922
2914,2804,3465,3489,3208,3318,2853,3501,3171,3575,3134,3293,1922,1640,3318,2840,4273,3918,2950,2069,2387,1812,3391,3183,3293,2889,3869,3379,2742,2595,1481,1738
2302,3183,3024,3367,3171,3612,3477,3110,3489,2804,3832,1836,1653,2632,3244,3857,3159,3195,2595,1995,1922,2326,1665,2901,2914,3538,2375,2669,2240,1946,1959,2228
2289,3501,3110,3085,3612,3097,2999,3538,3134,3624,2032,1689,2302,3122,3612,3036,3550,3661,1971,2485,2130,1946,2436,1542,2277,1628,2167,2265,2191,2081,2350,1628
1310,3024,2534,2999,3208,3501,2669,3428,2987,2093,2118,1959,2142,3122,3428,3306,3367,3257,2546,2069,1959,2326,1616,2277,1420,2595,1799,2669,1518,2228,1848,2216
2448,1089,2485,2240,1285,2742,2044,1493,1714,2253,2020,2253,2130,3930,3208,3991,2804,3783,3661,1579,2228,1812,2253,1567,2963,1432,2828,1420,2326,2546,2130,1640
1946,2216,1579,2142,2510,1481,2155,2363,2032,2473,1493,2020,3085,3208,4285,2179,4297,3599,3759,3306,1677,2093,2093,2546,1346,2375,1640,2473,2657,3171,820,2167
1236,1971,2350,2093,2204,2130,2020,2069,2277,1408,2657,2779,3122,3697,3404,4359,3550,3722,2901,4261,3244,1885,1983,1481,2644,1628,2595,2804,3367,1371,2461,1812
