1656,1198,969,1615,1534,700,1104,1265,1131,1427,1561,1252,1319,1454,1467,1561,915,1723,1157,1063,1265,1131,1763,1157,1440,1346,1534,1252,1440,1373,1306,1117
1009,592,2100,1817,888,1602,1157,1265,1359,1508,915,1359,1723,1104,1063,1332,1588,982,1938,1157,1332,969,727,1481,1157,1373,1400,1683,955,1750,1050,1508
1319,1831,1992,13,1373,1117,1157,1898,982,888,1804,1588,713,1615,1413,1588,1332,1656,498,1548,1332,1508,1629,1036,1373,1400,740,1131,2033,969,1306,1104
1319,1696,713,1184,1467,1521,1494,1023,1386,1575,915,1332,1575,1157,1440,1104,1332,955,1642,1225,1306,1225,1198,1871,578,1588,1279,1077,982,1615,1683,1534
955,888,1332,1332,1817,2046,2477,2369,2571,2787,2248,1602,861,1548,1400,1171,1521,1548,1117,1938,2235,2154,2867,2154,3150,1373,1844,1938,929,1548,1359,1144
1157,2221,605,2410,1952,3042,2598,2840,2814,2369,2262,3069,2760,2302,2235,2329,1952,2369,2558,2639,3056,2531,2800,2854,2329,3285,1871,2423,1642,794,1602,1440
1696,834,2113,1831,3204,2383,3083,2962,2800,2517,3137,2410,2935,2356,3029,2127,3137,2437,2814,2558,2302,2517,2814,2544,2989,2342,3500,1615,2463,1642,969,1494
1292,1817,2140,3016,2315,3514,2760,2410,2989,2692,2463,3150,2262,2894,2719,2625,2652,2585,2612,2544,2490,2975,2706,2989,2315,3352,2396,3581,2167,1858,1898,929
1359,2086,2086,2396,3716,2154,3137,2612,2881,2598,3312,2315,3110,2639,2396,2948,2625,2840,2760,2921,2746,2760,3002,2692,3433,1911,2908,2477,3393,2894,1332,1817
1346,2262,2463,3379,2410,3541,2396,3406,2773,3164,2544,3123,2733,2773,3002,2275,3110,2692,2733,2827,2652,2167,2410,3191,2517,3460,2450,3231,2706,2827,1911,1346
1736,2086,3069,2248,3419,2033,3608,2571,3042,2733,2854,2800,2814,3029,2706,3150,2410,3110,2787,2975,2531,1763,3096,2329,3177,2531,2935,2706,2760,1763,2571,1911
1548,2921,2571,3110,2383,3635,2342,3137,2921,3083,2531,2719,2692,2908,2894,2773,3244,2612,3016,2733,2867,3258,2612,3137,2625,2867,3029,2625,3016,2881,1534,2194
2477,2544,3743,2383,3217,2262,2908,2356,2854,2437,3204,2881,2827,3002,3164,2760,2854,2733,3096,2881,2962,2652,3096,2746,2881,2948,2665,3016,2706,2733,2504,1238
2719,3123,2100,2975,2612,3258,2948,3325,2598,3298,2612,3285,2652,3056,2208,3325,2531,2679,2827,2935,2410,3379,2840,2800,2854,3164,2760,2921,2773,2450,2719,1279
